,T_obs,p_true,p_perm,q_perm_BH,q_perm_Lee
1e00db7be0890911b95ab4992a4118cc,1.9093493862592195,0.05687614823016177,0.054945054945054944,0.5812953280485748,1.0
08b73661fb8b94854ee83d692130c972,0.37500923308431805,0.7078367889831751,0.7052947052947053,0.964119654595845,1.0
e4cd8e09dbde32eab75a5a428425260d,3.3033935356232433,0.0010343238480535043,0.000999000999000999,0.18344155844155846,0.891
fb6956ecda12a8dc652b1866dea12301,0.7141971894760606,0.47548918538408524,0.4855144855144855,0.920990092381845,1.0
9be8e4d4919ec569eb355cb676c02eef,-1.057650670407969,0.29080306300992725,0.2707292707292707,0.8192140576613773,1.0
3a893286e7a8c6965a9be85b7ec43c60,1.4731602976699063,0.1414326893041426,0.13786213786213786,0.6959432320257063,1.0
4df8473b0be4ef1e59f0b0709c586919,1.7058959252150199,0.08874291041148763,0.08091908091908091,0.6171162171162171,1.0
8462d04767d035222ad64d5b86c8651c,-3.098799888296434,0.0020693805103065895,0.001998001998001998,0.18344155844155846,0.959
7c1392372060c82f91782245f7b90595,-0.5515141184028144,0.581565127675064,0.5784215784215784,0.942019178161085,1.0
7931ef4ba7852a196ef9674b8fc64631,-0.2797633915621227,0.779792324197067,0.7622377622377622,0.9694608421881148,1.0
df5c1ef25ab497ab767dcbb6be082f83,1.9191858010687963,0.05561627370208879,0.07492507492507493,0.6148879053906987,1.0
ffb3bf7b7c32855e8d622314660e1a37,-1.3609460339900428,0.17423699838782802,0.17282717282717283,0.707342518976868,1.0
381ef540eb92c538543f9bb5a323c2cc,-0.35857539926857096,0.7200871114485417,0.7372627372627373,0.964119654595845,1.0
39ad3267db6e7e83e902b055e87c8b31,-0.20073941476726354,0.8409963758631854,0.8421578421578422,0.9833741633268074,1.0
b4ed8ec9d3313b1ae0b929812511444b,0.3370989884326993,0.736205238866049,0.7282717282717283,0.964119654595845,1.0
0c5e8bc2eccf64be72e6c9324623e738,2.2955732590519364,0.022176345447772437,0.01998001998001998,0.46588332302618013,1.0
c016d7dfa3b6d4108112ec0a5fc2b5c5,-0.28876687642528215,0.7728976548673585,0.7812187812187812,0.9705248416284642,1.0
08e91014e3d9c1c1329d013f141cd5bd,1.1591391066405314,0.24703684330574932,0.2827172827172827,0.8192140576613773,1.0
0aa7ef8246cbfb3dec010a9145ac5aca,-0.0229805029850023,0.9816763870319782,0.9820179820179821,0.999085671676239,1.0
f75f2cdd29ab1d08a7569f16014e4365,1.132644013190824,0.2579891319734415,0.25674325674325676,0.8135574446875086,1.0
06858df2fbd352aedac92c93a62a4b5a,-0.33060485957205077,0.7411025180143874,0.7352647352647352,0.964119654595845,1.0
d2fe8c598bde9cc2b9d34a3f1e0303ca,0.230498131407396,0.8178133259098552,0.8161838161838162,0.9811571407316089,1.0
eedfa9846d276457a5ce7afbed499f09,0.4523532813348221,0.6512405124816847,0.6243756243756243,0.9520337530489815,1.0
7fd6a8fd06f07f444172e3789e19d84a,2.912445275890446,0.003771138169663788,0.005994005994005994,0.3386613386613387,0.981
a29990fffb08af05632b35e9d3d8fd77,1.2800002958310392,0.2012287884050874,0.17282717282717283,0.707342518976868,1.0
ceaec4b3e38be8caaaf3ba52277fc320,-0.10743256754530597,0.9144954640613983,0.916083916083916,0.9957093903878826,1.0
62c336937d9c98f93521f014e1f21a63,0.11193191586121873,0.9109291397161301,0.9080919080919081,0.9957093903878826,1.0
20913612f7b9c432e4a1ab21ab4b6104,-2.0782748087544154,0.0382711479047661,0.03396603396603397,0.5136363636363637,1.0
91ff4737c66431cf09bf36435cfa4660,-0.873424305339687,0.38291485612384824,0.3916083916083916,0.872171241931721,1.0
d347cad164508355e12daadf9ccea765,3.757025094496837,0.00019542114622273974,0.000999000999000999,0.18344155844155846,0.653
3a71e9a054fdfb756bfc1881602b808d,1.384955791188908,0.16677747851535776,0.1888111888111888,0.7318301751019429,1.0
64b22677140c7b84225f980f4e1016d0,0.040926846605848756,0.9673730355927979,0.975024975024975,0.9980853638711775,1.0
9a3da67ac619dbb007fa6f5225832fe0,3.476253160680864,0.0005596952136281441,0.001998001998001998,0.18344155844155846,0.653
96ed6cb0d5f3bea4c7d87104acc9052d,0.9578275288468153,0.3386829925876107,0.31368631368631367,0.825487012987013,1.0
d1d2824a959bbaf91a52ff511742c082,0.17520388869598388,0.8610011380662899,0.8631368631368631,0.9890390420811637,1.0
cc465b18f37cb7e609cff5ba5ed2bffe,-0.18948786754998825,0.8497990494165722,0.8471528471528471,0.9833741633268074,1.0
1c1c2dd95299d9f9c2d969551673bae8,-0.3319717217111278,0.7400708728340866,0.7532467532467533,0.9672373081463991,1.0
17c1ba298b5153f3b421e5215c8bd5bc,-0.9780544935001534,0.328592234124642,0.2817182817182817,0.8192140576613773,1.0
020599fbbb43f8c01624f2976599bdcc,1.2345165006043306,0.21767849825778343,0.23076923076923078,0.7847222222222223,1.0
eee14085710b17eacbb0153b1ec1d909,-1.396686471042896,0.1632216810952282,0.12787212787212787,0.6855626125699118,1.0
0f06bc73534321814ff0e341f4846fac,2.1579774702214127,0.03147748278485506,0.03396603396603397,0.5136363636363637,1.0
659312094e9a4f232ead249176df5b7b,-0.07522716911690083,0.9400686303607656,0.9400599400599401,0.9980853638711775,1.0
719852b30b6cf6748f52cf99407e1e35,-1.49629118831743,0.13530462000303442,0.14285714285714285,0.6971998101566208,1.0
6e70787e144ed81fefaf783732828dbb,1.4669135740820407,0.1431237991254986,0.15484515484515485,0.6977531670783205,1.0
158d8889b6d0e448fe533f8100c15187,0.8702493444201396,0.3846452267215935,0.41358641358641357,0.8738298738298739,1.0
fa6956a33481d21382e3814e8f144ef6,1.2459040687562997,0.21347175950149652,0.2077922077922078,0.7535007779506556,1.0
c6fb2035b37373282e37d128e2c9c5dc,-0.9138521186034224,0.3613019583269169,0.32867132867132864,0.8353255740798993,1.0
155ace0850fc88498e3c881bc5252fcc,1.0153258195962525,0.31051622526992134,0.2977022977022977,0.8192140576613773,1.0
37453085adfe208e105f0236b407f59a,0.35972958128927085,0.7192243437551857,0.7192807192807192,0.964119654595845,1.0
ce9d40c1e69dbd1dfc0fa93964b3d4a2,-0.8413856140165421,0.4005952939418628,0.4065934065934066,0.8736838125484414,1.0
610fee2af68b3d486c7f999d3db6f07a,0.12599558912635944,0.8997937622253998,0.8641358641358642,0.9892842134752767,1.0
29fc1e11d7f813aa68e3c789b3fc1a20,2.015466415084531,0.04447173055754817,0.05194805194805195,0.5812953280485748,1.0
0ae2ea78213ca741ded6f9b30042d4b1,-0.8109134932436352,0.4178598129144815,0.4305694305694306,0.8854385837626061,1.0
011755eb178e98e08caf70b914473557,-1.4072807135561503,0.16005992292616053,0.17282717282717283,0.707342518976868,1.0
701a3b717e15f0c22b17a989e3fd807a,-0.31528736559450854,0.7526950192569268,0.7762237762237763,0.9705248416284642,1.0
3bdf23bedd0478ae0e60a243549742c6,1.8138800471650591,0.07038664808956162,0.06993006993006994,0.5988207195103747,1.0
61d96a1395c98563bd419df4e71674cf,1.493215562568924,0.136107376345177,0.14185814185814186,0.6971998101566208,1.0
fef5cdbd9b296432d043f5fd285bab63,-0.8940650492752343,0.37178261587637285,0.37362637362637363,0.8612279739040304,1.0
f6bea811a0e624f01bbe51db2846dd48,-3.4804178852739156,0.0005512998909236738,0.000999000999000999,0.18344155844155846,0.653
b24ef5fe8c1ad555a6db6fb7800398d1,-1.463666448337192,0.14400898750351426,0.12087912087912088,0.6751765344921239,1.0
cd33343b747cb20a2c7f908be741c159,-1.3371619620434143,0.1818701826174396,0.18981018981018982,0.7318403381395507,1.0
49eca5f2a4ba9bb1c9988c2726e5cdb9,-2.8826630147221253,0.004139168054358945,0.004995004995004995,0.3190287972896668,0.995
15ceb00ebfbfe7d69e79f08436f255f9,1.3926252859111488,0.16444615655253236,0.18281718281718282,0.7219945829571498,1.0
fab1c84c9592bdd07aab0fed81cac039,1.7332342446420679,0.08376430767608935,0.0939060939060939,0.6416483948951481,1.0
e23e6e753f8771cd5e00282399b8e86b,-0.9324513763773462,0.3516217385783197,0.36163836163836166,0.8527235204602781,1.0
7686ca99540508af3630ea5fee4aca0f,0.44313451424005396,0.6578892435769743,0.6353646353646354,0.9520337530489815,1.0
4cc835d67b5ea24fc22433a160b251c7,-1.7913395708389628,0.0739354635659559,0.08091908091908091,0.6171162171162171,1.0
d0b1452f06642387dfbae1381003946b,-1.2422031978117496,0.21483241018362784,0.20679320679320679,0.7519287643050018,1.0
2f03f8fb918ce0c19a88eb697fdbf2eb,-2.1646201988275906,0.030961311839630877,0.02197802197802198,0.4747899159663866,1.0
9352e570a182123f48d92df829d0fcf0,-1.7157089369856544,0.08692901091445521,0.08891108891108891,0.6309680657506744,1.0
4a06f2e0603b22ce26cb09eadc25e193,-1.2863804968869874,0.19899609433056856,0.22577422577422576,0.784071720241933,1.0
27460ebd5ca1194ad683c271dadf51b2,0.38716193876446114,0.6988261054524071,0.6743256743256744,0.9599128486970144,1.0
c1eedbcfde0ec278a15691f85ef9055b,-2.4790028488292832,0.01355393385619294,0.022977022977022976,0.4753978415950247,1.0
decffcb0fcf62f300f07195d5c18e760,-1.1395404522678785,0.25510634198577414,0.24075924075924077,0.79121996571661,1.0
18f557ed1fb6026bb8a6398984d19dd4,0.6836695000012668,0.4945487285675829,0.4825174825174825,0.9181582666038623,1.0
bb4cb74a1c44bbe7d5b215abf892a7ab,1.4448787551016684,0.14921354267302187,0.16083916083916083,0.7052917232021709,1.0
286b444fb673d554ebd55837a29a398e,2.5935504898520234,0.009820146244329054,0.01898101898101898,0.46588332302618013,1.0
03afad20ed20df0633abf93708df21af,-1.3777123835052318,0.16900208959835045,0.15084915084915085,0.6977531670783205,1.0
39e2db463d040d98159e4abc68cba9c1,-0.7642554826676203,0.4451303182371886,0.4805194805194805,0.9174457190021393,1.0
5f0a87fd94e5eab13b32c351d9ccc59d,1.567660967374901,0.11768906467744489,0.14285714285714285,0.6971998101566208,1.0
eee86a1e48f160528f3ee39b32cccaf1,0.5383400281941976,0.5906183033164156,0.6113886113886113,0.9520337530489815,1.0
ea429e77840a43260d1624f445d4121c,1.7880243839853316,0.07446958660279056,0.07692307692307693,0.6171162171162171,1.0
7fb14c6c28da1357b6b2fb053bd6241d,-0.6203230215267675,0.5353707248025179,0.5044955044955045,0.9230100799443867,1.0
98a69380a87e0890b1f64138fa1e4f06,-0.026188865009866828,0.979118734607197,0.972027972027972,0.9980853638711775,1.0
6cf0e9c8c24112bc893f00ad2915d21f,-0.08304324604072787,0.9338554403728375,0.9400599400599401,0.9980853638711775,1.0
1d5d65bf5ed3436d8712b56460b49b76,-0.18277736135869133,0.8550580619956105,0.8561438561438561,0.9864120193531959,1.0
dcc3ddb1c92a7cd2d4d08c63f8beaf25,-0.8500536777707751,0.3957639371522398,0.4325674325674326,0.8862504301834846,1.0
2a210156b07a73794e7c9ef2f3d49a40,-0.8451103929567012,0.39851485529781294,0.39760239760239763,0.8726459829291424,1.0
09b9879b4a172874a8d3f019f260bde8,-0.7672301233929262,0.4433618787622423,0.5064935064935064,0.9230100799443867,1.0
56490c15c9b0fdcccb01063f1052cfa3,0.699071271703004,0.4848819545109714,0.47952047952047955,0.9174457190021393,1.0
2dd3d28b8bcefe0b263b3d6caf8b29a6,-1.5633453524969296,0.11870023143051762,0.14685314685314685,0.6977531670783205,1.0
e935202d09ec0b95cf196ef304eff2d7,-1.4508765951262983,0.14753659911555278,0.1108891108891109,0.6542012204662808,1.0
0bee1e43930c6fa41c6fd4e727550c98,1.0797263784594942,0.28086371088180484,0.2837162837162837,0.8192140576613773,1.0
d69ac786af81b20a2dd739c569ea4810,1.4615722288304345,0.14458211625772435,0.1008991008991009,0.6416483948951481,1.0
096cb1590806c25cc3cef9da6f82ed9a,0.013133792023170084,0.9895270865952992,0.991008991008991,0.999085671676239,1.0
916b4053fd26e18a6c7fc63635cbe5e8,1.752712165140581,0.08035751145290111,0.08891108891108891,0.6309680657506744,1.0
b1f914aca311f8af324b2eda493cda68,1.9895273749126219,0.047270209023639216,0.04195804195804196,0.5393495393495394,1.0
2fbd3634e0158306b8bce16dd492abdd,0.5542443881513202,0.5796970744434369,0.5724275724275725,0.9364099152517862,1.0
02ecc2d405c5e5759f807cdb89af9a46,-0.43065411411253635,0.666933677990196,0.6373626373626373,0.9520337530489815,1.0
f9c0d23ed5120f50cb33ba4af69d24ef,-0.38882839257159696,0.6975937837708666,0.7112887112887113,0.964119654595845,1.0
7d43ad53fe1a83f4d2253fa38df8ffbf,0.5576707588412709,0.5773567525189407,0.6083916083916084,0.9520337530489815,1.0
ee609c8a49fca84fff7aa028d9a195c3,1.615530839552387,0.10692246771647332,0.11788211788211789,0.6751765344921239,1.0
b63160ce9a40399735fc54217006845d,0.10804237280626633,0.9140120104912993,0.903096903096903,0.9957093903878826,1.0
0483ff2c0b34f807f5f2e6bfebdc7a4b,0.47083947532762743,0.6379919280780604,0.6693306693306693,0.9599128486970144,1.0
9e7125a102db8951720ec539b4e78113,-1.4815185177977672,0.13919410801348336,0.10589410589410589,0.6454707118607533,1.0
b48fb3fd0943aff801af07753e29a067,0.3642876288490093,0.7158206540783323,0.7382617382617382,0.964119654595845,1.0
0233b33757204d57cff44985d94f90e0,0.2825361599822479,0.7776671186851627,0.7572427572427572,0.9690292376600869,1.0
330f9b7b89bd12909bdc481cbfb30bd0,0.2835980451228763,0.77685367108498,0.7582417582417582,0.9690292376600869,1.0
ac60fa197b1c1cf62677ee9434c86b18,0.15211615770938774,0.8791660089308385,0.8601398601398601,0.9875198961850016,1.0
aa39f4df1969c8b92d20bb62734e9f34,-0.23110891883505247,0.8173390986208813,0.8161838161838162,0.9811571407316089,1.0
f633cf95435defb67b3de0a9b69bb3cf,-1.2117847365849284,0.2262541213718786,0.2127872127872128,0.7550348202522116,1.0
1d2b3057cc45f2bcab54d4554b2c163f,-0.47319541084394656,0.6363116789693424,0.6663336663336663,0.9599128486970144,1.0
c27ad79848adcd406bf90804cb13ec9b,-0.12345788936431155,0.9018016719620515,0.9050949050949051,0.9957093903878826,1.0
7c5735a3aa2690d665aaf7c1d6cdab8f,0.7802486618228616,0.4356698476237253,0.4485514485514486,0.9000334807661807,1.0
33f8450a6a1ca843cacb2d9a56cf5be4,-0.00207175447646057,0.9983479321999507,0.995004995004995,0.999085671676239,1.0
ae577c4e5c0201f76c9b17d36c6ef3e6,-0.8133091821344294,0.4164867663961789,0.4165834165834166,0.8738298738298739,1.0
2dbfae7250efa55031d863ee039b5949,0.3017007088053266,0.763024738833969,0.7532467532467533,0.9672373081463991,1.0
e1e3d4305dcd050147d2d430a12d09ce,-0.6401791309528946,0.5223939697661244,0.5374625374625375,0.9272214429008854,1.0
4290feefabcb9fa250f8eb0be2759c2d,-2.1136683714691404,0.035113599087062596,0.03696303696303696,0.5311069882498454,1.0
5c2471c42e6b5b07f45f69d08b145d0b,0.25816058691498783,0.7964053503951036,0.8201798201798202,0.9815392093667112,1.0
f52af6e4331bd2b0eb51313fdd57600b,1.7684856577826007,0.07768215958031104,0.07892107892107893,0.6171162171162171,1.0
f7a2507ab48ac8824ca4a4bc09898f48,-0.03916099638417659,0.9687800375422517,0.968031968031968,0.9980853638711775,1.0
414ea75fb1462d10153c7bed625b4b99,-0.8680046374231498,0.3858714948360231,0.3866133866133866,0.872171241931721,1.0
acaf04f46b920effa278715725f06979,0.09059741046946468,0.9278542868705777,0.9080919080919081,0.9957093903878826,1.0
3765e2593d6bb766afd8bf563841dfa7,1.2919273900944968,0.19706981861005363,0.17382617382617382,0.707342518976868,1.0
3b299fbe01dee5fffafb39ed55fd3e78,2.1684459159879905,0.030667357234146826,0.024975024975024976,0.4891774891774892,1.0
804d6df5289cd38caefc0812bff932c1,-0.14493742655520195,0.8848275601217552,0.8981018981018981,0.9942062459017997,1.0
64cd0cec44c7015ce37e278c8c8a558c,0.6898232496143678,0.49067402925008385,0.5064935064935064,0.9230100799443867,1.0
28b55b131636d910df26d8b99439460e,-0.747774523409286,0.45500115028927124,0.45054945054945056,0.9000334807661807,1.0
26639d9f66c6c2106996b1c162605ff8,-0.353027284528665,0.7242393839727621,0.7352647352647352,0.964119654595845,1.0
b26f1372910de791b2460928cc549616,1.6641679406454906,0.0968006616768843,0.1028971028971029,0.643216358109975,1.0
db92d5e78fb94056efc409ace74df645,-1.0220083668986295,0.3073462752061351,0.3356643356643357,0.8378817128817129,1.0
ea13d2899c81e7e9252ca1e8988aa8cc,1.4380102376990938,0.15115180674552137,0.14085914085914086,0.6967073330709694,1.0
0a49a32752b611a144ddd506a2155134,-1.7650382132698705,0.07826057992597267,0.08291708291708291,0.6183004812446437,1.0
05d757dba88ddd1e1e4e9974857a2b09,0.09791295910420832,0.922046612446,0.9170829170829171,0.9957093903878826,1.0
8d83490106a0b4ac9bae742775c3cb6c,-0.12813221189096818,0.8981036958710213,0.9040959040959041,0.9957093903878826,1.0
f9da05408ca7c4c29565cbc7f11fa2fb,1.9424002081034626,0.05273518253786202,0.059940059940059943,0.5812953280485748,1.0
9177723de5f0f3a51baebd285fe41b6f,-0.25640697186632355,0.7977581019230648,0.8281718281718282,0.9830473283710693,1.0
643d606d30e0cd894df578b1a2f2a6b4,0.7903862601841884,0.429733884888422,0.43456543456543456,0.8878673482289616,1.0
317c294f3f66c0443f743165841fce56,0.34608591274620204,0.7294458598098246,0.7392607392607392,0.964119654595845,1.0
7880b17b21da81ac4f5ca979cdbf52a6,0.4253721639811996,0.6707762338236471,0.6773226773226774,0.9599128486970144,1.0
aaa27b7e082705536d13eccdced0cbe9,1.0179753911477873,0.3092567862535023,0.2897102897102897,0.8192140576613773,1.0
535ca2f9c39956853b755d1c1b464606,-0.04145219395402255,0.9669544664811316,0.965034965034965,0.9980853638711775,1.0
3a3d4a6c3adbc15db31a2243014c1c22,0.7763207236305445,0.4379825050909273,0.4885114885114885,0.9223950856341603,1.0
8cf427b8122d1849f3b951790cc3dcd3,0.1700812975083533,0.8650254558136798,0.8711288711288712,0.9892842134752767,1.0
cac88d42403530a510c875b4f4be4919,-1.0157610681578575,0.31030910272738055,0.28471528471528473,0.8192140576613773,1.0
28ec68ccdef6019d0b2a8843ec3912fe,1.2542336293049963,0.21043219244834951,0.23376623376623376,0.7864131384310756,1.0
fb2e43a3fe8a2da6f9832efdaa5b412e,-0.48055914602411093,0.6310720009438808,0.6253746253746254,0.9520337530489815,1.0
7d66f6c0ba5b1129442173bf2bd417dc,1.0843208462859475,0.27882454812235985,0.3246753246753247,0.8338252656434475,1.0
9710ba1f3be2b4b6efbf06b9feccfc7a,0.5253180324277434,0.599630390646491,0.6383616383616384,0.9520337530489815,1.0
05d429713db038fa66aa06f0a08f84d9,1.6299474561709553,0.1038381184160925,0.1048951048951049,0.6447318372004565,1.0
ac1d4e46240660a75dd561498d1c50df,0.4420277576823343,0.6586892974091225,0.6753246753246753,0.9599128486970144,1.0
6c3b86997fdf64c3392f4cedaa82174e,-0.014636155361536727,0.9883291802442669,0.9920079920079921,0.999085671676239,1.0
6c7b50075598142df95c7d7de8abb565,0.7162833451049873,0.4742016462129588,0.5094905094905094,0.9230100799443867,1.0
c18dae5503801a39d3adaf67ecee7a9a,2.9642699911617756,0.003201136243804064,0.004995004995004995,0.3190287972896668,0.981
db711647f358d81c521f683761251f0a,-0.4553905745601408,0.6490560138544919,0.6713286713286714,0.9599128486970144,1.0
5f9fc8fb7ca24fcaf3f233ba767f63b8,-0.012878656732011504,0.9897305206283669,0.991008991008991,0.999085671676239,1.0
ff7957bfd6dcd9e1fbfb6ad45165e622,0.5352776386678643,0.5927320496987518,0.5634365634365635,0.9353866853866853,1.0
8255b7ef9cac433fca7b7dbf2b61402e,-0.0011183069003068038,0.9991082342139115,0.999000999000999,1.0,1.0
e1ca7fe4f8ddef6f0bcc8e71354e175b,-0.08948858248702711,0.9287349086729035,0.9270729270729271,0.9980853638711775,1.0
067a18678fe56215b93bd44af1ffc571,1.2039665683574523,0.22925873103206745,0.23276723276723277,0.7864131384310756,1.0
d6dffb454cbb0b0c87367b03432c2b05,-0.9069084068997416,0.3649584856512088,0.3876123876123876,0.872171241931721,1.0
36d8dd65c4c1c80971dfdca79fe12c37,1.7824001330191717,0.07538296581884328,0.06893106893106893,0.5988207195103747,1.0
a0d853521e663468282cd6b14f1d50bb,0.34881554046997687,0.7273969539962726,0.7462537462537463,0.9658561702614566,1.0
41aae5c36b9f795fb96f00c2aa3af04f,-1.3958054022888964,0.1634867417631437,0.17482517482517482,0.707488104182319,1.0
ac98d5a0d989eb469a93db5e9b3c7fd4,1.9418195559886284,0.05280568941227348,0.057942057942057944,0.5812953280485748,1.0
cb17ef306146fe98440e15e8181ab0a4,0.08144733572407903,0.9351237523946823,0.9410589410589411,0.9980853638711775,1.0
9a3fa8999e2c8a243aa5a1e1a8a4bd35,-1.405314897684473,0.16064306541900814,0.15784215784215785,0.6984040056329213,1.0
256c538168b50bbfbe7c92b8e2180bad,0.6296839635718523,0.5292327205189964,0.5484515484515484,0.9297722825120085,1.0
0ce60006eb63f10866aa8ed61af8da02,-0.9601658702571402,0.3375063498432357,0.3626373626373626,0.8537087912087912,1.0
335d957c841c918964fd8fdaf6574b31,-0.25817578081918885,0.7963936323813909,0.8021978021978022,0.9779490219324245,1.0
311fcd46fd720fc7495e3e6c970cdf3d,0.9126103212043335,0.3619541851190119,0.3966033966033966,0.872171241931721,1.0
d72a143eea065cf571e032a5b714bb9f,-1.657495297051274,0.09814199978009187,0.0999000999000999,0.6416483948951481,1.0
c3188521b26db0b2781c6a51419154b4,-0.40328145215665995,0.6869397867013447,0.6923076923076923,0.9599128486970144,1.0
0519ed95e3ceabb6677c7574de9f1a58,-0.6725612514980553,0.50158437646621,0.5074925074925075,0.9230100799443867,1.0
903c067aded6518511dcce08264ceefa,-0.45456395056503557,0.6496502439511358,0.6723276723276723,0.9599128486970144,1.0
59196d9d4a7f119cfcab1eb6f28db5af,-0.08130073668959976,0.9352402668497513,0.951048951048951,0.9980853638711775,1.0
18efcaa46f91704bb6ea1f2c915ed1a2,-0.8864866673732856,0.37584628144510723,0.4115884115884116,0.8738298738298739,1.0
7842a433c5c0271371dba64a011c2d4b,-0.7700414268544401,0.4416942529619049,0.46053946053946054,0.90687998328749,1.0
9037a8807f265f6926427153c9f6f6f8,-0.8201648743129658,0.4125723364735837,0.41058941058941056,0.8738298738298739,1.0
e807a965aaaefb822f5dba0bb4ecfcc4,0.21717631665324585,0.8281729986551765,0.8481518481518482,0.9833741633268074,1.0
3ce39f8aa7e26340ed9af9d93c95e4af,-1.033664180950575,0.3018688200470878,0.3126873126873127,0.825487012987013,1.0
db466f8f1ed606e1dc11106f48b79a18,-0.336450208706964,0.7366940098500807,0.7712287712287712,0.9705248416284642,1.0
6095ae868deb2e962168d60b7e6d7614,-2.4531700280277784,0.014552710685805527,0.012987012987012988,0.423953823953824,1.0
bbe241f06ffd98ca4e1ce00701f0f454,-2.3324232511645593,0.020134841989355147,0.024975024975024976,0.4891774891774892,1.0
4db1fea078c898d625f5c35efb71fa65,-0.11753736133622368,0.9064886140479121,0.916083916083916,0.9957093903878826,1.0
bb0ec67481c826edfe26490692202c3f,-0.7372604367170432,0.46136237279128367,0.4785214785214785,0.9174457190021393,1.0
41ba07bb6c6b55ac2c00156fd5b9f709,1.0922383330685286,0.2753342936990834,0.2817182817182817,0.8192140576613773,1.0
a8eb3e86e896febff5f3e223f84ba94b,0.44088553561331884,0.6595153998697847,0.6573426573426573,0.9579725829725828,1.0
799bd253c29c039b1dd986dadb6d11e6,-0.8272190568032483,0.40856750189541424,0.4195804195804196,0.8742746615087041,1.0
d27ba3dba969b0045b14e379965bfe99,-2.3803227050778797,0.01772834910385627,0.025974025974025976,0.4891774891774892,1.0
4f904ebdd10ebd14b54b088e8710dd22,-0.591013463300198,0.5548190643730385,0.5434565434565435,0.9272214429008854,1.0
5e044f34a0a5ffd168ee1f5855fb99ad,-0.6651904157862543,0.5062820390984509,0.5234765234765235,0.9264903770927868,1.0
7d663c318c1458dc6284f58275e70bac,-1.3722836837373216,0.17068395445521595,0.2037962037962038,0.7465751206399586,1.0
58985beaffb066495f25f1593316c1eb,-0.37036283860852165,0.7112928415156096,0.6943056943056943,0.9603908332721893,1.0
a0dadf0fea2b22de2365f8783625e8a3,0.6908659340810082,0.49001913050808277,0.4985014985014985,0.9230100799443867,1.0
7a4b03d408be56f063ae11449f3044a0,1.6434673052170183,0.10101048880802246,0.1108891108891109,0.6542012204662808,1.0
c28ae6c90a4e9d71c22fd7b7bd931c4f,-0.6046383040964167,0.5457353210018006,0.5434565434565435,0.9272214429008854,1.0
a3db1b300a107cfa951dd573815a818e,-1.3389185281049463,0.18129805852453704,0.17782217782217782,0.7098390739695087,1.0
37020b47521b3745084f867b8c1f7bc3,-0.580483133151006,0.5618901313049696,0.6003996003996004,0.9520337530489815,1.0
134d27c5f6a976ed0421b8e0581d4696,-1.6346413149232677,0.10284934584090304,0.0969030969030969,0.6416483948951481,1.0
06c8239955703dcaaa5fd469eeec1358,0.6149184999608412,0.5389308103878712,0.5034965034965035,0.9230100799443867,1.0
026a7201865e340fc468259cc1429fd4,-1.9272396409546209,0.05460216694595961,0.059940059940059943,0.5812953280485748,1.0
9a318047e17848fa4d24973291d14cb1,-0.20525878950521245,0.8374661754884791,0.8241758241758241,0.9830473283710693,1.0
7f045a4f6bdf57bf0ad5eb5a807aa315,0.3075280176876919,0.758589019774326,0.7672327672327672,0.9705248416284642,1.0
5857bed43d433f5fa3525e471f9514ff,-1.0772362765862564,0.2819731282496678,0.2907092907092907,0.8192140576613773,1.0
b80e17f078c884ecbef1ca2c1096270d,-1.757588429081279,0.07952254023229788,0.07792207792207792,0.6171162171162171,1.0
78c6ecae885d02288926aea45300a693,1.6294408229009378,0.1039452936109645,0.0999000999000999,0.6416483948951481,1.0
4b6b872df660712b62c6d393b140d50d,0.8075739283064616,0.41977828330413347,0.3886113886113886,0.872171241931721,1.0
043a6e06079896894dedcf5903fa7daa,0.7977641413186263,0.4254436415747931,0.4405594405594406,0.8926645768025079,1.0
612c7d470fd8b7936a9006f5baab6d94,1.5074357587769613,0.1324265403134449,0.08791208791208792,0.6309680657506744,1.0
4400354e1979621239b87e92c5a38a29,0.05625225848796133,0.9551667382457355,0.939060939060939,0.9980853638711775,1.0
0f8974dae96fe754fea7740c379aacb8,-0.4753072498197362,0.6348071129399413,0.6213786213786214,0.9520337530489815,1.0
63fcaf02bc7b34ab33308d40414e7307,0.44396579050370116,0.6572885877573698,0.6513486513486514,0.9549213261788113,1.0
3ccb001711e1d00a820fc6528da1ccda,-0.14488705163818175,0.8848673098206843,0.8981018981018981,0.9942062459017997,1.0
cf4ecda3eaaf625ddab6639e7c198d95,-0.7114894901004236,0.47716319635913207,0.5014985014985015,0.9230100799443867,1.0
9be35ab2d6efc37da94dd389b0ef676c,-1.1345337892384295,0.2571969386661826,0.2987012987012987,0.8192140576613773,1.0
51d884cb2660dd8b33068678bad40357,-1.4299192723696916,0.15345966664992966,0.15384615384615385,0.6977531670783205,1.0
acd8e9fbf3ac9220d789d9a7950c4fab,-0.9298739444849047,0.35295326863744114,0.37662337662337664,0.8617752963547356,1.0
31fe4b731af060ca8190e5f60e41b338,1.4542581414172413,0.14659754155955926,0.15484515484515485,0.6977531670783205,1.0
9a96bb54f1481ef1f339d11271eadfaa,-0.4881407399516138,0.6256966799294955,0.6533466533466533,0.9559424639105913,1.0
32c0c47cebcd84efd0e8321d593edb85,0.036216389980870456,0.9711264687863796,0.97002997002997,0.9980853638711775,1.0
41388070b02a7c162aa7245ce4812ebd,-0.8333383581712962,0.40511230795547826,0.4125874125874126,0.8738298738298739,1.0
