,T_obs,p_true,p_perm,q_perm_BH,q_perm_Lee
s__unknown_2292;,0.5902391550339542,0.5553375183592995,0.5504495504495505,0.9236789941528701,1.0
s__unknown_2295;,-0.22322583153128137,0.8234647760091343,0.8051948051948052,0.9757784362930769,1.0
s__unknown_229;,-1.1316945791669335,0.2583877744766211,0.24575424575424576,0.7861268143621084,1.0
s__unknown_22;,-0.2285049319675699,0.8193613494851157,0.8111888111888111,0.9757784362930769,1.0
s__unknown_2303;,-0.7588787256411013,0.4483370463820827,0.4835164835164835,0.9042559650294457,1.0
s__unknown_2309;,0.9561036391313988,0.3395521358732704,0.3916083916083916,0.8593804898505061,1.0
s__unknown_230;,1.4517124530621386,0.14730405267249944,0.15784215784215785,0.6720700682964834,1.0
s__unknown_2310;,-0.40580114252546867,0.6850887080911394,0.6743256743256744,0.9531608288084972,1.0
s__unknown_231;,2.600668243148937,0.009621856240507808,0.01898101898101898,0.43633785569269445,1.0
s__unknown_2322;,-1.2025559464214859,0.22980386925728188,0.23576423576423577,0.7808761287022156,1.0
s__unknown_2336;,1.716745977785161,0.08673908501816999,0.1008991008991009,0.6383989841933767,1.0
s__unknown_233;,-1.3700673842009132,0.17137419131558007,0.15684315684315683,0.672043146726691,1.0
s__unknown_2345;,2.1517212679577766,0.0319703747947306,0.03496503496503497,0.5090608316414769,1.0
s__unknown_234;,-0.7506307270748986,0.45328169316699474,0.4935064935064935,0.915893370934243,1.0
s__unknown_2358;,-0.9090038307634658,0.3638526089538182,0.3776223776223776,0.8593804898505061,1.0
s__unknown_235;,1.574773731730892,0.11603733000438661,0.13986013986013987,0.672043146726691,1.0
s__unknown_2368;,-0.39178168966081167,0.6954118241432096,0.7082917082917083,0.9605201219932098,1.0
s__unknown_236;,0.5452670952371014,0.5858499373310038,0.6033966033966034,0.9434168602759827,1.0
s__unknown_2375;,-1.253135021103702,0.2108312804422524,0.2517482517482518,0.7927142624817044,1.0
s__unknown_2376;,-0.2974986274552567,0.7662282042387978,0.7892107892107892,0.9710687142875208,1.0
s__unknown_2377;,1.662875573108417,0.09705929883014253,0.1018981018981019,0.6390948501040244,1.0
s__unknown_2381;,1.3530458872864417,0.17674535526050364,0.1888111888111888,0.7242219536837099,1.0
s__unknown_2383;,1.4280043318709132,0.15400979742110366,0.15084915084915085,0.672043146726691,1.0
s__unknown_238;,-0.019493871744668063,0.9844560844640263,0.981018981018981,0.9961590006133436,1.0
s__unknown_2390;,-1.593627536151419,0.11174746579543147,0.0979020979020979,0.6383989841933767,1.0
s__unknown_2397;,0.2367376102252344,0.8129720518647543,0.8381618381618382,0.9794233187549383,1.0
s__unknown_239;,-0.07420275025146869,0.9408832454852428,0.9460539460539461,0.9946550363217029,1.0
s__unknown_23;,-0.16923316089349155,0.8656920955915646,0.8481518481518482,0.9798614354928348,1.0
s__unknown_240;,-0.17597679423029422,0.8603942535829258,0.8601398601398601,0.9836396711396711,1.0
s__unknown_2410;,-0.8723128985480656,0.3835200335436716,0.3916083916083916,0.8593804898505061,1.0
s__unknown_241;,-0.8414967282936159,0.400533137553321,0.43756243756243757,0.882950134813026,1.0
s__unknown_2427;,-0.04059320460518915,0.9676388686661203,0.965034965034965,0.9961590006133436,1.0
s__unknown_242;,-0.838219645904869,0.40236875227536106,0.4035964035964036,0.8646669785910291,1.0
s__unknown_2434;,-0.783951989119805,0.4334959216555907,0.45254745254745254,0.895832237937501,1.0
s__unknown_243;,-0.7582479288141925,0.44871411807785977,0.5114885114885115,0.9168717880058086,1.0
s__unknown_2448;,0.38883196969406264,0.6975911393928946,0.7342657342657343,0.9605201219932098,1.0
s__unknown_2453;,-1.3704236472560953,0.17126309672315623,0.15684315684315683,0.672043146726691,1.0
s__unknown_245;,0.7064075383448882,0.48031378771974464,0.47352647352647353,0.899235406949292,1.0
s__unknown_246;,-1.43944699676947,0.1507447758309987,0.11488511488511488,0.6483764169714583,1.0
s__unknown_2473;,1.613551268859409,0.10735161543679515,0.001998001998001998,0.16908091908091907,1.0
s__unknown_247;,1.0852142349621712,0.27842921198213666,0.2807192807192807,0.8013696045505191,1.0
s__unknown_2484;,1.2331938548490293,0.2181709536281986,0.24975024975024976,0.7900977527145752,1.0
s__unknown_2487;,1.0381695007067457,0.29976919837860183,0.3036963036963037,0.8126576980331921,1.0
s__unknown_2488;,-0.946874340488277,0.3442297082712632,0.3256743256743257,0.836742005622461,1.0
s__unknown_2489;,-0.7111324158618327,0.47738419564422574,0.5064935064935064,0.9168717880058086,1.0
s__unknown_248;,1.4698092471306479,0.14233795817568828,0.0979020979020979,0.6383989841933767,1.0
s__unknown_2490;,1.1534145709205985,0.24937507765893316,0.26073926073926074,0.7987352014501335,1.0
s__unknown_249;,0.023753814100946898,0.9810598980865293,0.9790209790209791,0.9961590006133436,1.0
s__unknown_24;,0.01579546893472912,0.9874048218311489,0.988011988011988,0.9961590006133436,1.0
s__unknown_2501;,-0.35659716034876177,0.7215667053130463,0.7462537462537463,0.9605201219932098,1.0
s__unknown_250;,1.7595149764690743,0.07919461080172924,0.08691308691308691,0.6161273281692129,1.0
s__unknown_251;,1.9954315553772088,0.04662049230568871,0.04195804195804196,0.5212035670751267,1.0
s__unknown_2521;,0.9578297050163682,0.3386818963221694,0.34165834165834164,0.8378156852124535,1.0
s__unknown_2525;,2.0718369782259876,0.03887078838877648,0.030969030969030968,0.495970695970696,1.0
s__unknown_252;,0.560945170919779,0.5751244043652359,0.5704295704295704,0.9305561907971546,1.0
s__unknown_2530;,2.0498171372787493,0.040982694602052325,0.04995004995004995,0.5498566474176231,1.0
s__unknown_2538;,-0.6335438742231366,0.5267122630235879,0.5284715284715285,0.917806462914468,1.0
s__unknown_253;,-0.38249602727110976,0.7022807183672299,0.7182817182817183,0.9605201219932098,1.0
s__unknown_2541;,-0.026704113657953672,0.9787080064071451,0.9760239760239761,0.9961590006133436,1.0
s__unknown_2543;,-0.3501460811087401,0.7263989346491022,0.7302697302697303,0.9605201219932098,1.0
s__unknown_2544;,0.35853954152335915,0.7201139213666137,0.7252747252747253,0.9605201219932098,1.0
s__unknown_2547;,-0.27969780549393286,0.7798426131128715,0.7452547452547452,0.9605201219932098,1.0
s__unknown_2548;,-0.48034108757980504,0.6312268954670164,0.6123876123876124,0.948710328573029,1.0
s__unknown_254;,0.5641081513509523,0.5729719210880204,0.5974025974025974,0.9430870753376553,1.0
s__unknown_2556;,0.3656291836702942,0.7148199325448898,0.6963036963036963,0.9591499409681229,1.0
s__unknown_255;,1.6249870312590242,0.10489126607655759,0.11488511488511488,0.6483764169714583,1.0
s__unknown_256;,0.1151158298155676,0.9084065529996082,0.8981018981018981,0.987270896434243,1.0
s__unknown_2576;,-0.04766284674627994,0.9620068692941026,0.97002997002997,0.9961590006133436,1.0
s__unknown_2577;,-0.8948947170403607,0.3713393994529096,0.35264735264735264,0.8481074875391039,1.0
s__unknown_2579;,0.8349589279545574,0.4042002155614325,0.38961038961038963,0.8593804898505061,1.0
s__unknown_257;,0.479856073074414,0.6315714764700358,0.6633366633366633,0.9531608288084972,1.0
s__unknown_2583;,0.3746261919742369,0.7081214731295697,0.7012987012987013,0.9591499409681229,1.0
s__unknown_2587;,0.16639574747993158,0.8679230117168835,0.8681318681318682,0.9860945372167317,1.0
s__unknown_258;,-1.4684364778912409,0.14271009111987248,0.11488511488511488,0.6483764169714583,1.0
s__unknown_2593;,-1.449476887605246,0.1479266461888662,0.13886113886113885,0.672043146726691,1.0
s__unknown_259;,0.37142400031631295,0.7105030068924568,0.7332667332667333,0.9605201219932098,1.0
s__unknown_25;,0.48267592438998874,0.6295692252511802,0.6073926073926074,0.9452983797811384,1.0
s__unknown_2602;,1.6773080050251463,0.09420227099427894,0.08091908091908091,0.6068634068634068,1.0
s__unknown_260;,0.2904591297539815,0.771603752093025,0.7512487512487512,0.9605201219932098,1.0
s__unknown_261;,0.28989339224786925,0.7720362462229412,0.7552447552447552,0.9619956713089357,1.0
s__unknown_2623;,-0.6965343305510306,0.48646714248594003,0.5064935064935064,0.9168717880058086,1.0
s__unknown_262;,-0.22480220975224435,0.8222389499356004,0.8191808191808192,0.9775036861651035,1.0
s__unknown_2633;,-0.5972782482623855,0.550633103039645,0.5234765234765235,0.9168717880058086,1.0
s__unknown_2634;,-1.0684694867634148,0.285902716557896,0.2977022977022977,0.8013696045505191,1.0
s__unknown_2635;,0.845129712487052,0.39850408161333084,0.4085914085914086,0.8651878542674174,1.0
s__unknown_2639;,0.2342041578893751,0.8149369293951474,0.7852147852147852,0.9710687142875208,1.0
s__unknown_263;,-0.46487339193791527,0.6422552675702715,0.6713286713286714,0.9531608288084972,1.0
s__unknown_2643;,2.1821009339613235,0.029637681768586367,0.016983016983016984,0.43633785569269445,1.0
s__unknown_2649;,1.1512936060993084,0.25024533176327074,0.24975024975024976,0.7900977527145752,1.0
s__unknown_264;,-0.10856875634727806,0.9135947193203304,0.9090909090909091,0.987270896434243,1.0
s__unknown_2650;,-0.18936521586098043,0.8498951119480294,0.8371628371628371,0.9794233187549383,1.0
s__unknown_265;,0.788870163595177,0.43061860948773545,0.44455544455544455,0.8904261419054318,1.0
s__unknown_2662;,-2.255312151359654,0.02461115228051921,0.02197802197802198,0.44444127301270153,1.0
s__unknown_266;,-0.8033874649341138,0.42219059240917656,0.4225774225774226,0.8695590124161553,1.0
s__unknown_2671;,-0.29125467781325476,0.7709956932575525,0.7552447552447552,0.9619956713089357,1.0
s__unknown_267;,0.30845811944731694,0.7578817638254155,0.7452547452547452,0.9605201219932098,1.0
s__unknown_2682;,0.15696500697926755,0.8753454203695008,0.8741258741258742,0.9860945372167317,1.0
s__unknown_2686;,-0.47232775433673835,0.6369302722982974,0.6283716283716284,0.9498590298590299,1.0
s__unknown_2687;,-0.4483160247058268,0.6541488654343763,0.6703296703296703,0.9531608288084972,1.0
s__unknown_268;,-0.630540526012055,0.5286728684260658,0.5474525474525475,0.9236789941528701,1.0
s__unknown_2697;,0.6555874222636655,0.5124369843688013,0.5324675324675324,0.917806462914468,1.0
s__unknown_269;,-2.1056295619183487,0.035810469934733614,0.03796203796203796,0.5121674442062791,1.0
s__unknown_26;,1.4507198006308786,0.14758025271025713,0.12087912087912088,0.6603475264892588,1.0
s__unknown_2700;,-0.45133885232436033,0.6519707867478381,0.6283716283716284,0.9498590298590299,1.0
s__unknown_270;,1.7757892607291328,0.07646828369825504,0.07192807192807193,0.5797060082774369,1.0
s__unknown_271;,-0.029828683352364715,0.9762173946528634,0.9760239760239761,0.9961590006133436,1.0
s__unknown_2720;,0.822440098974375,0.4112780911464856,0.3916083916083916,0.8593804898505061,1.0
s__unknown_2727;,-1.2839880363077867,0.19983117586205065,0.21178821178821178,0.7467740592740592,1.0
s__unknown_272;,0.10617579800626904,0.9154919308011821,0.8861138861138861,0.987270896434243,1.0
s__unknown_2731;,-0.34475207134894637,0.7304477708458923,0.7192807192807192,0.9605201219932098,1.0
s__unknown_273;,1.2997569853512683,0.19437419130703698,0.16883116883116883,0.6905406905406906,1.0
s__unknown_2740;,1.4660790486032655,0.14335089542062895,0.14285714285714285,0.672043146726691,1.0
s__unknown_274;,2.175963816059475,0.030096709335478773,0.023976023976023976,0.4508824508824509,1.0
s__unknown_275;,-0.13884487182852154,0.8896371367997127,0.9020979020979021,0.987270896434243,1.0
s__unknown_2761;,0.06294788170988101,0.9498369866153917,0.948051948051948,0.9946550363217029,1.0
s__unknown_276;,0.6958879658551784,0.48687146733445363,0.5024975024975025,0.9168717880058086,1.0
s__unknown_2775;,1.359006831689714,0.17485022553673357,0.19480519480519481,0.7344013327392829,1.0
s__unknown_277;,-0.7365058097766948,0.46182084618406416,0.4595404595404595,0.899235406949292,1.0
s__unknown_2786;,0.4529382516778285,0.6508195524728565,0.6363636363636364,0.9500737357880216,1.0
s__unknown_278;,-0.3472611322472996,0.7285634810542079,0.7412587412587412,0.9605201219932098,1.0
s__unknown_279;,1.670591170128572,0.09552339794077276,0.1028971028971029,0.6390948501040244,1.0
s__unknown_27;,-1.1428287870012825,0.2537397230495137,0.2057942057942058,0.7387810079102956,1.0
s__unknown_280;,-1.011983075702312,0.3121099944919169,0.34965034965034963,0.8454045954045953,1.0
s__unknown_281;,1.445791137605174,0.1489575112369754,0.13986013986013987,0.672043146726691,1.0
s__unknown_2828;,1.0655960946519814,0.2871987156024396,0.28771228771228774,0.8013696045505191,1.0
s__unknown_283;,0.10361038907175806,0.9175264028451194,0.913086913086913,0.987270896434243,1.0
s__unknown_284;,-0.11958195103221277,0.9048696518997863,0.9100899100899101,0.987270896434243,1.0
s__unknown_2858;,-0.9599106415800333,0.33763465144191385,0.3086913086913087,0.8163438124375624,1.0
s__unknown_285;,1.9544503877860202,0.051289693553817184,0.054945054945054944,0.5510785510785511,1.0
s__unknown_287;,-0.2471018601257731,0.8049462407483803,0.8461538461538461,0.9798614354928348,1.0
s__unknown_2880;,-0.7447435680042482,0.45682983388959364,0.47052947052947053,0.899235406949292,1.0
s__unknown_2881;,-0.3235177476957118,0.7464590002829042,0.7472527472527473,0.9605201219932098,1.0
s__unknown_288;,0.7965764374446307,0.42613259272679116,0.4255744255744256,0.8743972264457849,1.0
s__unknown_2899;,-0.08384323711532626,0.9332197295528464,0.935064935064935,0.9932841453217629,1.0
s__unknown_289;,0.4325958225640242,0.6655233023803053,0.6763236763236763,0.9531608288084972,1.0
s__unknown_28;,0.5645782239617028,0.5726523531851173,0.5914085914085914,0.9420790973732148,1.0
s__unknown_2909;,1.4191219402614992,0.1565812473259432,0.15984015984015984,0.6763236763236764,1.0
s__unknown_290;,0.7837078331995658,0.4336390518829444,0.48151848151848153,0.9042559650294457,1.0
s__unknown_2919;,-1.7359497150982204,0.0832824323162199,0.0919080919080919,0.6349161043038594,1.0
s__unknown_291;,0.17840188162008458,0.8584906165167195,0.8721278721278721,0.9860945372167317,1.0
s__unknown_292;,-1.006695322405304,0.3146421423147288,0.28771228771228774,0.8013696045505191,1.0
s__unknown_2938;,0.864211016201208,0.3879493629177213,0.4035964035964036,0.8646669785910291,1.0
s__unknown_293;,1.2635294325902384,0.20707727494687575,0.22977022977022976,0.7739027142012216,1.0
s__unknown_2941;,1.4410530442716563,0.15029077875145738,0.13786213786213786,0.672043146726691,1.0
s__unknown_2942;,1.099815600361573,0.27202214925495005,0.2827172827172827,0.8013696045505191,1.0
s__unknown_2944;,-1.8553331453626227,0.06422649141576683,0.06493506493506493,0.5672392124005027,1.0
s__unknown_2948;,1.3509863400139,0.17740369314968407,0.16983016983016982,0.6905406905406906,1.0
s__unknown_294;,-0.4743023367883094,0.6355228684724297,0.6293706293706294,0.9498590298590299,1.0
s__unknown_295;,1.095246056494655,0.2740162788714457,0.3146853146853147,0.8214352697111318,1.0
s__unknown_296;,0.5326367595497885,0.5945576476233188,0.6323676323676324,0.9500737357880216,1.0
s__unknown_2974;,-0.2251390176889065,0.8219770970775981,0.8131868131868132,0.9761125399423272,1.0
s__unknown_2976;,0.14565356431827364,0.8842625036418166,0.9110889110889111,0.987270896434243,1.0
s__unknown_297;,0.4481874185708703,0.6542415974833511,0.6713286713286714,0.9531608288084972,1.0
s__unknown_2985;,0.29337494312861134,0.7693758077579602,0.7742257742257742,0.9706497206497207,1.0
s__unknown_298;,-0.00272112418240433,0.9978301100079789,0.999000999000999,0.9997393589411329,1.0
s__unknown_2993;,0.018211162658955667,0.9854787666180191,0.985014985014985,0.9961590006133436,1.0
s__unknown_299;,0.7280492611938507,0.46697604284923144,0.5034965034965035,0.9168717880058086,1.0
s__unknown_29;,2.199003796104547,0.028404535099894258,0.03496503496503497,0.5090608316414769,1.0
s__unknown_2;,1.2001876965375342,0.2307211644848143,0.23876123876123875,0.7808761287022156,1.0
s__unknown_3000;,-1.3503257037030973,0.1776152544188248,0.1798201798201798,0.7016614509409899,1.0
s__unknown_3006;,-0.0014732040632691266,0.9988252305540235,1.0,1.0,1.0
s__unknown_3016;,0.5234920498593434,0.6008990709720299,0.5984015984015985,0.9430870753376553,1.0
s__unknown_301;,2.9738571994214276,0.0031047570843905597,0.004995004995004995,0.3005883005883006,0.976
s__unknown_3023;,0.3187763273894911,0.7500494882391482,0.7812187812187812,0.9707817388843971,1.0
s__unknown_302;,-0.005731363836372987,0.9954296917981355,0.998001998001998,0.999478332318569,1.0
s__unknown_3031;,-0.3924231339239965,0.6949382448974557,0.7182817182817183,0.9605201219932098,1.0
s__unknown_303;,0.5444602457576493,0.5864044226631695,0.5614385614385614,0.9236789941528701,1.0
s__unknown_304;,-0.07984147462247458,0.9364001393563772,0.932067932067932,0.992934681368985,1.0
s__unknown_305;,1.216593572733739,0.2244200943910927,0.22777222777222778,0.7729413443699158,1.0
s__unknown_306;,-0.8923559729195604,0.37269665771210536,0.39760239760239763,0.8599898504051859,1.0
s__unknown_3076;,-0.0025264848255028265,0.9979853197775042,0.997002997002997,0.9992169192761347,1.0
s__unknown_307;,1.7912496829018836,0.07394990421150399,0.06793206793206794,0.5784906916982389,1.0
s__unknown_308;,0.3579828337509256,0.7205302018020863,0.7372627372627373,0.9605201219932098,1.0
s__unknown_309;,1.9502290589667939,0.05179223238066546,0.057942057942057944,0.5658132716956247,1.0
s__unknown_30;,0.242613956551027,0.8084190811134652,0.8351648351648352,0.9794233187549383,1.0
s__unknown_310;,0.6360500121309975,0.5250790958029143,0.5414585414585414,0.9221822202954278,1.0
s__unknown_3111;,0.7261997421471683,0.46810778175370693,0.43756243756243757,0.882950134813026,1.0
s__unknown_3120;,1.4693219718325834,0.14246996402102993,0.14885114885114886,0.672043146726691,1.0
s__unknown_3126;,1.043583818100993,0.2972589145467651,0.3106893106893107,0.8184305966407134,1.0
s__unknown_312;,-0.24376505534390533,0.8075279709031871,0.8121878121878122,0.9757784362930769,1.0
s__unknown_313;,0.9223226839992476,0.3568727282562487,0.39760239760239763,0.8599898504051859,1.0
s__unknown_3142;,-2.5778919931507964,0.01026928225086195,0.003996003996003996,0.28476786371523216,1.0
s__unknown_314;,-1.649825247787995,0.0997021978221564,0.1008991008991009,0.6383989841933767,1.0
s__unknown_315;,-0.3952002943251191,0.6928892432269094,0.6983016983016983,0.9591499409681229,1.0
s__unknown_3160;,1.1414694478655552,0.25430403766898774,0.25274725274725274,0.7940134111827847,1.0
s__unknown_3168;,-1.5441270542516035,0.12328637857933705,0.1108891108891109,0.647171793723518,1.0
s__unknown_316;,-0.6660432038098274,0.5057373454262951,0.5144855144855145,0.9168717880058086,1.0
s__unknown_317;,-0.07579160549092737,0.9396198189050202,0.952047952047952,0.9946550363217029,1.0
s__unknown_3186;,0.9612312914209413,0.3369711099724796,0.35264735264735264,0.8481074875391039,1.0
s__unknown_318;,-0.8799020491712527,0.37939932529741005,0.4125874125874126,0.8674586283281935,1.0
s__unknown_319;,-0.7644760735027523,0.44499903744862135,0.46353646353646355,0.899235406949292,1.0
s__unknown_31;,0.24032365827511512,0.8101928306025461,0.7962037962037962,0.9729782852526536,1.0
s__unknown_3207;,0.5210775504072355,0.6025785143348523,0.5954045954045954,0.9430870753376553,1.0
s__unknown_320;,0.22603302996539332,0.8212821397624916,0.8481518481518482,0.9798614354928348,1.0
s__unknown_321;,-0.3270210635198258,0.7438096179510163,0.7772227772227772,0.9707817388843971,1.0
s__unknown_322;,-2.426028760566525,0.015671697950323103,0.01898101898101898,0.43633785569269445,1.0
s__unknown_3231;,-1.1734471783404623,0.24126010823619476,0.24475524475524477,0.7861268143621084,1.0
s__unknown_3232;,-0.8802023710758784,0.37923682249938506,0.34765234765234765,0.8435865210058758,1.0
s__unknown_323;,-2.3249822981603576,0.020533283080035505,0.025974025974025976,0.45088245088245094,1.0
s__unknown_3241;,-0.8189308313772167,0.41327532504972575,0.4225774225774226,0.8695590124161553,1.0
s__unknown_3243;,-0.567335086211488,0.5707798759393621,0.5604395604395604,0.9236789941528701,1.0
s__unknown_3249;,1.0753284133244008,0.28282515574251754,0.2967032967032967,0.8013696045505191,1.0
s__unknown_324;,-0.10627250398452988,0.9154152498653263,0.926073926073926,0.9888833563912428,1.0
s__unknown_325;,-0.7307685852743322,0.46531483081061653,0.4805194805194805,0.9036435786435786,1.0
s__unknown_3264;,-0.9296851692484257,0.3530509176594182,0.3646353646353646,0.851234971924627,1.0
s__unknown_3267;,0.42037510570136627,0.674419507128712,0.6683316683316683,0.9531608288084972,1.0
s__unknown_326;,1.1033734645154747,0.2704764313388538,0.2807192807192807,0.8013696045505191,1.0
s__unknown_3274;,0.43743328147055727,0.6620147440967119,0.6643356643356644,0.9531608288084972,1.0
s__unknown_3275;,-0.6331149682978644,0.5269920274357323,0.5394605394605395,0.9221822202954278,1.0
s__unknown_328;,-0.8213754750573168,0.4118833935764459,0.4205794205794206,0.8695590124161553,1.0
s__unknown_3299;,1.9035942213670813,0.05762427275746264,0.07092907092907093,0.5797060082774369,1.0
s__unknown_32;,0.9989844584182345,0.31835886907996475,0.35764235764235763,0.8495574600837758,1.0
s__unknown_330;,-2.3711465181062743,0.018168752162226832,0.025974025974025976,0.45088245088245094,1.0
s__unknown_3316;,-0.490666860477967,0.6239100765284038,0.6343656343656343,0.9500737357880216,1.0
s__unknown_331;,-0.5842046514905763,0.5593861613967621,0.5514485514485514,0.9236789941528701,1.0
s__unknown_332;,-0.6552125314586782,0.5126780584863886,0.5374625374625375,0.9221822202954278,1.0
s__unknown_3330;,0.03918183938600393,0.968763429585669,0.967032967032967,0.9961590006133436,1.0
s__unknown_3332;,0.6511229635581954,0.5153117091987882,0.5104895104895105,0.9168717880058086,1.0
s__unknown_3339;,-1.0822394260044819,0.27974708945835686,0.2857142857142857,0.8013696045505191,1.0
s__unknown_334;,-0.3608614703205751,0.7183785889154477,0.7002997002997003,0.9591499409681229,1.0
s__unknown_335;,0.7007062426173711,0.48386184546520394,0.4965034965034965,0.915893370934243,1.0
s__unknown_3363;,0.21673662613774938,0.8285154452453695,0.8071928071928072,0.9757784362930769,1.0
s__unknown_3369;,-1.5046908232386593,0.13313096367463326,0.14285714285714285,0.672043146726691,1.0
s__unknown_336;,1.6536918308654414,0.09891321576353569,0.10789210789210789,0.6435502823168021,1.0
s__unknown_337;,-0.5939151607521114,0.5528782881608715,0.5604395604395604,0.9236789941528701,1.0
s__unknown_3380;,0.024046677592668778,0.9808264282379726,0.98001998001998,0.9961590006133436,1.0
s__unknown_338;,-1.3324149316410612,0.1834230414242523,0.17882117882117882,0.7016614509409899,1.0
s__unknown_3394;,0.2414493468520431,0.80932090448158,0.8041958041958042,0.9757784362930769,1.0
s__unknown_339;,-0.5741593063934877,0.5661574523944002,0.6033966033966034,0.9434168602759827,1.0
s__unknown_33;,-0.6979996384190866,0.4855512134921496,0.46353646353646355,0.899235406949292,1.0
s__unknown_3416;,0.1733036505866882,0.8624935521898937,0.8681318681318682,0.9860945372167317,1.0
s__unknown_341;,-1.6297893487231787,0.1038715556251704,0.0989010989010989,0.6383989841933767,1.0
s__unknown_342;,-1.9235241843335538,0.05506806273478682,0.061938061938061936,0.5658132716956247,1.0
s__unknown_343;,-0.1949916727971988,0.8454907155437994,0.8341658341658341,0.9794233187549383,1.0
s__unknown_344;,0.3221398050772047,0.7475018958712037,0.7602397602397603,0.9627518004383676,1.0
s__unknown_345;,-1.0687568904666982,0.2857733060766776,0.2947052947052947,0.8013696045505191,1.0
s__unknown_346;,-1.744254209340487,0.08182272129865333,0.08091908091908091,0.6068634068634068,1.0
s__unknown_3478;,-0.45972965991643727,0.6459404846150747,0.6983016983016983,0.9591499409681229,1.0
s__unknown_347;,1.6393172894938006,0.10187182644055555,0.0979020979020979,0.6383989841933767,1.0
s__unknown_348;,0.8164569632599853,0.41468673812578405,0.3866133866133866,0.8593804898505061,1.0
s__unknown_3499;,1.2539506921001415,0.21053492168835933,0.2037962037962038,0.7387810079102956,1.0
s__unknown_349;,1.5185624812647112,0.1296007632197786,0.08291708291708291,0.6068634068634068,1.0
s__unknown_34;,-1.184329675466734,0.2369307773774366,0.24675324675324675,0.7861268143621084,1.0
s__unknown_3501;,-0.29187618361054196,0.7705207578225224,0.7782217782217782,0.9707817388843971,1.0
s__unknown_3502;,-1.6653384279656682,0.09656689360436645,0.1048951048951049,0.6397656397656397,1.0
s__unknown_350;,0.0689574086887416,0.9450552811578948,0.926073926073926,0.9888833563912428,1.0
s__unknown_3514;,-0.1968621446316667,0.8440275736049203,0.8331668331668332,0.9794233187549383,1.0
s__unknown_351;,-0.4630207511118357,0.6435815765908601,0.6233766233766234,0.9498590298590299,1.0
s__unknown_3522;,0.11120346313569779,0.9115064139299824,0.9230769230769231,0.9888833563912428,1.0
s__unknown_352;,-0.1358699211170965,0.8919871117338856,0.903096903096903,0.987270896434243,1.0
s__unknown_3536;,0.3157790698562627,0.7523220035761817,0.7592407592407593,0.9627518004383676,1.0
s__unknown_353;,-0.6983094623930131,0.48535766994173357,0.5154845154845155,0.9168717880058086,1.0
s__unknown_354;,-1.4191618612822943,0.15656961755664714,0.15584415584415584,0.672043146726691,1.0
s__unknown_356;,-0.9137098676979623,0.36137663496154615,0.3886113886113886,0.8593804898505061,1.0
s__unknown_357;,1.4667760559781335,0.1431612023385193,0.15184815184815184,0.672043146726691,1.0
s__unknown_358;,-0.47980764018906036,0.6316058902712274,0.6653346653346653,0.9531608288084972,1.0
s__unknown_3597;,-1.9569042559014656,0.05099945375947927,0.06493506493506493,0.5672392124005027,1.0
s__unknown_3598;,-0.1317569990759018,0.8952375576344593,0.8891108891108891,0.987270896434243,1.0
s__unknown_359;,0.04884656194841947,0.961064046014579,0.968031968031968,0.9961590006133436,1.0
s__unknown_35;,1.9574878845148103,0.0509306265871196,0.04995004995004995,0.5498566474176231,1.0
s__unknown_360;,-0.8907929217961686,0.37353382483430797,0.3786213786213786,0.8593804898505061,1.0
s__unknown_361;,-0.9641277578961509,0.33551877050882106,0.38161838161838163,0.8593804898505061,1.0
s__unknown_362;,1.161037486223473,0.24626484737463092,0.27672327672327673,0.8013696045505191,1.0
s__unknown_3632;,0.3772462360147257,0.7061750212176141,0.6883116883116883,0.9591499409681229,1.0
s__unknown_364;,0.6051687507127552,0.5453831723140559,0.5544455544455544,0.9236789941528701,1.0
s__unknown_365;,0.47580469688591936,0.6344529298487418,0.6223776223776224,0.9498590298590299,1.0
s__unknown_366;,-1.6628672862270644,0.09706095904303294,0.0959040959040959,0.6365399306575777,1.0
s__unknown_3675;,2.107525214152925,0.03564508135132523,0.03696303696303696,0.5106933882444087,1.0
s__unknown_367;,-2.4086416747463626,0.01642783934436857,0.014985014985014986,0.43169596361085727,1.0
s__unknown_3680;,-1.3042188847970537,0.19285021439519526,0.1968031968031968,0.7361091946727306,1.0
s__unknown_3681;,-0.026229883597200642,0.979086036615248,0.975024975024975,0.9961590006133436,1.0
s__unknown_3685;,1.1361338748225034,0.2565275090954286,0.2727272727272727,0.8013696045505191,1.0
s__unknown_368;,1.5426001018452364,0.12365663508066829,0.14085914085914086,0.672043146726691,1.0
s__unknown_369;,0.6441275737176568,0.5198329742039753,0.5244755244755245,0.9168717880058086,1.0
s__unknown_36;,-0.27108575342926194,0.7864539640188076,0.7852147852147852,0.9710687142875208,1.0
s__unknown_370;,-0.7816089396040623,0.43487060558053237,0.4095904095904096,0.8651878542674174,1.0
s__unknown_372;,-0.5362097020475644,0.5920883452857514,0.6083916083916084,0.9457660594285164,1.0
s__unknown_3732;,-0.12242697356109986,0.902617546573378,0.8971028971028971,0.987270896434243,1.0
s__unknown_373;,-0.5909989000815647,0.554828813283508,0.5664335664335665,0.9273894183204946,1.0
s__unknown_3746;,0.09647909231654911,0.9231846132045676,0.9250749250749251,0.9888833563912428,1.0
s__unknown_374;,-0.8534233338183786,0.39389535178037116,0.39760239760239763,0.8599898504051859,1.0
